analysis_run_utc,case_id,episode_id,zone_id,zone_mechanical_state,visit_index,visit_start_row,visit_end_row,visit_start_time,visit_end_time,visit_duration_rows,rigidity_at_visit,capacity_at_visit,fatigue_at_visit,recovery_at_visit,sigma_at_visit,health_at_visit,penetration_at_visit,max_penetration_at_visit,omega_at_visit,attacker_force_at_visit,rigidity_change_from_birth,capacity_change_from_birth,fatigue_change_from_birth,recovery_change_from_birth,rigidity_change_from_previous,capacity_change_from_previous,fatigue_change_from_previous,health_change_from_previous,inside_zone_rows,evolution_state_at_visit,span_source,visit_result,research_only
2026-06-16T22:03:16+00:00,CASE_03174,3174,ZONE_CASE_03174_EP_3174,FATIGUE_ZONE,2,57160,57164,1770908018217,1770908085302,5,66.0,118.0,0.0,0.792793,11.32316,64.513514,29.67869,78.037998,899.281403,8.974865,16.0,20.0,0.0,0.792793,0.0,0.0,0.0,1.945946,5,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03174,3174,ZONE_CASE_03174_EP_3174,FATIGUE_ZONE,3,57168,57172,1770908150390,1770908221832,5,66.0,118.0,0.0,0.936937,11.700688,66.243243,170.710161,170.710161,1997.426332,12.178714,16.0,20.0,0.0,0.936937,0.0,0.0,0.0,1.729729,5,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03174,3174,ZONE_CASE_03174_EP_3174,FATIGUE_ZONE,4,57176,57268,1770908295797,1770909225273,93,66.0,118.0,0.0,2.0,11.665835,79.0,177.787187,368.662829,4637.531748,21.976695,16.0,20.0,0.0,2.0,0.0,0.0,0.0,12.756757,67,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03174,3174,ZONE_CASE_03174_EP_3174,FATIGUE_ZONE,5,57273,57294,1770909305556,1770909542618,22,66.0,118.0,10.085686,2.0,11.854296,77.184577,309.553297,363.233176,4969.574692,27.524851,16.0,20.0,10.085686,2.0,0.0,0.0,10.085686,-1.815423,22,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03174,3174,ZONE_CASE_03174_EP_3174,FATIGUE_ZONE,6,57305,57325,1770909664605,1770909865098,21,66.0,118.0,0.0,2.0,11.633546,79.0,131.592468,349.554042,4343.508534,21.891493,16.0,20.0,0.0,2.0,0.0,0.0,-10.085686,1.815423,21,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03174,3174,ZONE_CASE_03174_EP_3174,FATIGUE_ZONE,7,57338,57353,1770910046943,1770910269386,16,66.0,118.0,0.0,2.0,11.272594,79.0,0.0,289.499126,3525.028205,18.791817,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,15,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03174,3174,ZONE_CASE_03174_EP_3174,FATIGUE_ZONE,8,57360,57425,1770910380861,1770911382976,66,66.0,118.0,4.909992,2.0,11.79223,78.116201,268.349674,368.076601,5046.94489,28.044592,16.0,20.0,4.909992,2.0,0.0,0.0,4.909992,-0.883799,66,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03174,3174,ZONE_CASE_03174_EP_3174,FATIGUE_ZONE,9,57439,57504,1770911641328,1770912304113,66,66.0,118.0,0.0,2.0,11.272594,79.0,0.0,67.443607,768.739433,11.608794,16.0,20.0,0.0,2.0,0.0,0.0,-4.909992,0.883799,4,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03175,3175,ZONE_CASE_03175_EP_3175,RIGID_ZONE,1,57239,57254,1770908935165,1770909036918,16,27.3,29.26,6.426919,0.0,19.017154,75.763155,574.07642,804.733544,17139.048447,25.11073,-7.7,-1.12,6.426919,0.0,-7.7,-1.12,6.426919,-1.156845,16,LIVE_ACTIVE,force_lull_segments,DAMAGE,True
2026-06-16T22:03:16+00:00,CASE_03181,3181,ZONE_CASE_03181_EP_3181,RIGID_ZONE,1,57454,57460,1770911811076,1770911904331,7,27.3,29.26,1.263364,0.0,14.925737,76.692594,4.337636,67.517348,1009.392921,22.332611,-7.7,-1.12,1.263364,0.0,-7.7,-1.12,1.263364,-0.227406,6,LIVE_ACTIVE,force_lull_segments,DAMAGE,True
2026-06-16T22:03:16+00:00,CASE_03185,3185,ZONE_CASE_03185_EP_3185,FATIGUE_ZONE,1,57382,57425,1770910714946,1770911382976,44,66.0,118.0,0.0,0.826923,11.881556,64.923077,31.410236,236.159927,3188.021809,23.988121,16.0,20.0,0.0,0.826923,16.0,20.0,0.0,9.923077,44,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03185,3185,ZONE_CASE_03185_EP_3185,FATIGUE_ZONE,2,57438,57458,1770911626391,1770911869898,21,66.0,118.0,0.0,1.461538,11.847356,72.538462,53.288982,232.316299,3318.861128,30.656395,16.0,20.0,0.0,1.461538,0.0,0.0,0.0,7.615385,21,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03185,3185,ZONE_CASE_03185_EP_3185,FATIGUE_ZONE,3,57476,57508,1770912071780,1770912336565,33,66.0,118.0,0.0,2.0,11.865943,79.0,37.570257,165.992115,2068.78712,16.321467,16.0,20.0,0.0,2.0,0.0,0.0,0.0,6.461538,25,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03188,3188,ZONE_CASE_03188_EP_3188,FATIGUE_ZONE,1,57413,57424,1770911173265,1770911363665,12,66.0,118.0,0.0,0.211538,9.559845,57.538462,85.06237,153.241959,1505.658944,14.488302,16.0,20.0,0.0,0.211538,16.0,20.0,0.0,2.538462,12,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03188,3188,ZONE_CASE_03188_EP_3188,FATIGUE_ZONE,2,57441,57458,1770911676770,1770911869898,18,66.0,118.0,0.0,0.865385,9.459815,65.384615,172.649071,265.437651,3384.246699,36.75078,16.0,20.0,0.0,0.865385,0.0,0.0,0.0,7.846153,18,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03188,3188,ZONE_CASE_03188_EP_3188,FATIGUE_ZONE,3,57481,57489,1770912120019,1770912173346,9,66.0,118.0,0.0,1.461538,9.374813,72.538462,87.157028,148.383255,1483.50937,22.008755,16.0,20.0,0.0,1.461538,0.0,0.0,0.0,7.153847,9,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03188,3188,ZONE_CASE_03188_EP_3188,FATIGUE_ZONE,4,57497,60151,1770912235587,1770979630206,2655,66.0,118.0,0.0,2.0,9.552143,79.0,90.992996,280.007543,2863.340617,21.486778,16.0,20.0,0.0,2.0,0.0,0.0,0.0,6.461538,82,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03188,3188,ZONE_CASE_03188_EP_3188,FATIGUE_ZONE,5,60157,60180,1770979874639,1770980771053,24,66.0,118.0,0.0,2.0,9.395336,79.0,31.461719,142.453759,1396.88803,13.608102,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,18,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03188,3188,ZONE_CASE_03188_EP_3188,FATIGUE_ZONE,6,60206,60246,1770981928376,1770983364038,41,66.0,118.0,0.0,2.0,9.458062,79.0,58.672495,101.110113,1002.975114,16.796867,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,26,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03188,3188,ZONE_CASE_03188_EP_3188,FATIGUE_ZONE,7,60255,60295,1770983738604,1770985206165,41,66.0,118.0,0.0,2.0,9.531718,79.0,73.359983,280.359763,3046.196292,25.715399,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,41,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03188,3188,ZONE_CASE_03188_EP_3188,FATIGUE_ZONE,8,60312,60316,1770986017471,1770986189120,5,66.0,118.0,2.575043,2.0,9.824797,78.536492,136.250629,176.680088,1735.846001,15.227808,16.0,20.0,2.575043,2.0,0.0,0.0,2.575043,-0.463508,5,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03188,3188,ZONE_CASE_03188_EP_3188,FATIGUE_ZONE,9,60323,60341,1770986497430,1770987415329,19,66.0,118.0,6.755587,2.0,9.694809,77.783994,231.399021,264.071176,2641.638646,20.183119,16.0,20.0,6.755587,2.0,0.0,0.0,4.180544,-0.752498,19,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03188,3188,ZONE_CASE_03188_EP_3188,FATIGUE_ZONE,10,60346,60355,1770987546884,1770987787761,10,66.0,118.0,5.311526,2.0,9.635767,78.043925,232.133424,232.133424,2322.411337,16.618357,16.0,20.0,5.311526,2.0,0.0,0.0,-1.444061,0.259931,10,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03188,3188,ZONE_CASE_03188_EP_3188,FATIGUE_ZONE,11,60363,60372,1770988033082,1770988200275,10,66.0,118.0,0.0,2.0,9.369281,79.0,50.258243,144.789827,1451.279834,16.330697,16.0,20.0,0.0,2.0,0.0,0.0,-5.311526,0.956075,10,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03188,3188,ZONE_CASE_03188_EP_3188,FATIGUE_ZONE,12,60378,60379,1770988395301,1770988424715,2,66.0,118.0,0.0,2.0,9.416813,79.0,53.352458,73.359983,692.575973,7.038885,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,2,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03188,3188,ZONE_CASE_03188_EP_3188,FATIGUE_ZONE,13,60386,60388,1770988656962,1770988712905,3,66.0,118.0,0.0,2.0,9.432445,79.0,172.813026,172.813026,1678.680675,13.522905,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,3,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03188,3188,ZONE_CASE_03188_EP_3188,FATIGUE_ZONE,14,60394,60480,1770988900884,1770989788097,87,66.0,118.0,0.0,2.0,9.508287,79.0,170.429468,279.78988,3292.789457,30.594218,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,72,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03188,3188,ZONE_CASE_03188_EP_3188,FATIGUE_ZONE,15,60487,60493,1770989902405,1770989978562,7,66.0,118.0,4.479705,2.0,9.455627,78.193653,255.906246,255.906246,2815.673989,25.509995,16.0,20.0,4.479705,2.0,0.0,0.0,4.479705,-0.806347,7,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03188,3188,ZONE_CASE_03188_EP_3188,FATIGUE_ZONE,16,60498,60519,1770990055223,1770990399510,22,66.0,118.0,5.82805,2.0,9.575822,77.950951,246.047499,277.032054,3166.320681,28.697921,16.0,20.0,5.82805,2.0,0.0,0.0,1.348345,-0.242702,22,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03188,3188,ZONE_CASE_03188_EP_3188,FATIGUE_ZONE,17,60525,60528,1770990494570,1770990537085,4,66.0,118.0,26.029806,2.0,10.461602,74.314635,191.961769,247.35235,2587.701836,20.902838,16.0,20.0,26.029806,2.0,0.0,0.0,20.201756,-3.636316,4,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03189,3189,ZONE_CASE_03189_EP_3189,FATIGUE_ZONE,1,57441,57458,1770911676770,1770911869898,18,66.0,118.0,0.299149,0.642202,11.685578,62.652575,262.009123,326.000147,5378.751724,39.559905,16.0,20.0,0.299149,0.642202,16.0,20.0,0.299149,7.652575,18,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03189,3189,ZONE_CASE_03189_EP_3189,FATIGUE_ZONE,2,57479,57491,1770912093618,1770912186545,13,66.0,118.0,0.0,1.247706,11.701802,69.972477,247.876337,256.266574,3419.302369,26.318391,16.0,20.0,0.0,1.247706,0.0,0.0,-0.299149,7.319902,13,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03189,3189,ZONE_CASE_03189_EP_3189,FATIGUE_ZONE,3,57495,57557,1770912217215,1770912636378,63,66.0,118.0,0.0,2.0,11.46025,79.0,0.0,326.359588,4091.455601,21.217909,16.0,20.0,0.0,2.0,0.0,0.0,0.0,9.027523,30,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03204,3204,ZONE_CASE_03204_EP_3204,FATIGUE_ZONE,1,57572,57666,1770912733327,1770913491226,95,86.0,138.0,0.0,1.807692,9.673057,76.692308,55.289724,277.171773,3086.155249,25.245619,16.0,20.0,0.0,1.807692,16.0,20.0,0.0,21.692308,95,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03204,3204,ZONE_CASE_03204_EP_3204,FATIGUE_ZONE,2,57671,57675,1770913535205,1770913578441,5,86.0,138.0,0.0,1.980769,9.613912,78.769231,30.071132,125.430404,1262.813485,13.656051,16.0,20.0,0.0,1.980769,0.0,0.0,0.0,2.076923,4,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03204,3204,ZONE_CASE_03204_EP_3204,FATIGUE_ZONE,3,57685,57762,1770913664342,1770914178191,78,86.0,138.0,0.0,2.0,9.662692,79.0,106.180508,111.290142,1091.355874,18.978118,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.230769,11,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03204,3204,ZONE_CASE_03204_EP_3204,FATIGUE_ZONE,4,57780,57780,1770914316848,1770914316848,1,86.0,138.0,0.0,2.0,9.731156,79.0,79.368375,79.368375,772.346038,7.958266,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,1,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03204,3204,ZONE_CASE_03204_EP_3204,FATIGUE_ZONE,5,57784,57789,1770914353418,1770914403031,6,86.0,138.0,5.67657,2.0,10.048009,77.978217,201.282118,212.508817,2158.782716,17.250521,16.0,20.0,5.67657,2.0,0.0,0.0,5.67657,-1.021783,6,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03204,3204,ZONE_CASE_03204_EP_3204,FATIGUE_ZONE,6,57796,57799,1770914470748,1770914514813,4,86.0,138.0,13.276797,2.0,10.161428,76.610176,242.117856,242.117856,2460.263159,18.594714,16.0,20.0,13.276797,2.0,0.0,0.0,7.600227,-1.368041,4,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03204,3204,ZONE_CASE_03204_EP_3204,FATIGUE_ZONE,7,57808,57818,1770914617522,1770914760372,11,86.0,138.0,0.0,2.0,9.648313,79.0,64.891737,230.149317,2286.797902,16.595351,16.0,20.0,0.0,2.0,0.0,0.0,-13.276797,2.389824,11,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03204,3204,ZONE_CASE_03204_EP_3204,FATIGUE_ZONE,8,57830,58110,1770914866255,1770917884962,281,86.0,138.0,0.0,2.0,9.567411,79.0,0.0,37.641296,365.086283,8.010197,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,4,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03207,3207,ZONE_CASE_03207_EP_3207,FATIGUE_ZONE,1,57609,57706,1770913044154,1770913835435,98,66.0,118.0,0.0,1.830189,12.009162,76.962264,13.17956,384.406533,5086.938527,22.6775,16.0,20.0,0.0,1.830189,16.0,20.0,0.0,21.962264,98,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03207,3207,ZONE_CASE_03207_EP_3207,FATIGUE_ZONE,2,57710,57728,1770913862094,1770913942976,19,66.0,118.0,0.0,2.0,12.083763,79.0,40.288699,164.468727,2026.620002,10.596739,16.0,20.0,0.0,2.0,0.0,0.0,0.0,2.037736,13,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03207,3207,ZONE_CASE_03207_EP_3207,FATIGUE_ZONE,3,57745,57763,1770914051387,1770914186798,19,66.0,118.0,7.409705,2.0,12.386895,77.666253,334.968374,334.968374,4832.675489,27.966292,16.0,20.0,7.409705,2.0,0.0,0.0,7.409705,-1.333747,19,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03207,3207,ZONE_CASE_03207_EP_3207,FATIGUE_ZONE,4,57767,57770,1770914215305,1770914234515,4,66.0,118.0,13.785448,2.0,12.717656,76.518619,335.35146,335.35146,4264.884514,18.805823,16.0,20.0,13.785448,2.0,0.0,0.0,6.375743,-1.147634,4,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03207,3207,ZONE_CASE_03207_EP_3207,FATIGUE_ZONE,5,57780,57789,1770914316848,1770914403031,10,66.0,118.0,17.582387,2.0,12.779867,75.83517,365.007587,371.11697,4781.337068,20.212895,16.0,20.0,17.582387,2.0,0.0,0.0,3.796939,-0.683449,10,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03207,3207,ZONE_CASE_03207_EP_3207,FATIGUE_ZONE,6,57795,57803,1770914460175,1770914568591,9,66.0,118.0,4.911424,2.0,12.252367,78.115944,335.67993,381.64031,4939.206829,21.425728,16.0,20.0,4.911424,2.0,0.0,0.0,-12.670963,2.280774,9,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03207,3207,ZONE_CASE_03207_EP_3207,FATIGUE_ZONE,7,57808,57818,1770914617522,1770914760372,11,66.0,118.0,0.0,2.0,12.284459,79.0,267.851312,354.679636,4481.513043,18.596177,16.0,20.0,0.0,2.0,0.0,0.0,-4.911424,0.884056,11,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03207,3207,ZONE_CASE_03207_EP_3207,FATIGUE_ZONE,8,57823,57847,1770914801423,1770915044065,25,66.0,118.0,0.0,2.0,12.070082,79.0,91.906144,227.148755,2836.824918,13.682056,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,25,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03207,3207,ZONE_CASE_03207_EP_3207,FATIGUE_ZONE,9,57855,58094,1770915105427,1770917665462,240,66.0,118.0,0.0,2.0,11.976723,79.0,0.0,240.601399,3121.896271,17.169593,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,39,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03207,3207,ZONE_CASE_03207_EP_3207,FATIGUE_ZONE,10,58109,58128,1770917882157,1770918199082,20,66.0,118.0,0.0,2.0,11.976723,79.0,0.0,182.406099,2346.794727,16.125532,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,9,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03207,3207,ZONE_CASE_03207_EP_3207,FATIGUE_ZONE,11,58133,58135,1770918315990,1770918366218,3,66.0,118.0,0.0,2.0,12.015975,79.0,10.00025,10.00025,120.162754,6.757739,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,1,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03210,3210,ZONE_CASE_03210_EP_3210,EXHAUSTED_ZONE,1,57654,57732,1770913395677,1770913968863,79,23.923529,16.064202,23.04423,0.0,19.330122,16.652039,91.989795,253.343622,5308.819406,22.363513,-26.076471,-3.792941,23.04423,0.0,-26.076471,-3.792941,23.04423,-4.147961,77,LIVE_ACTIVE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_03210,3210,ZONE_CASE_03210_EP_3210,EXHAUSTED_ZONE,2,57745,57772,1770914051387,1770914257993,28,15.9,14.897143,15.436649,0.0,19.030323,18.021403,40.827932,227.757603,5700.77234,33.711669,-34.1,-4.96,15.436649,0.0,-8.023529,-1.167059,-7.607581,1.369364,25,LIVE_ACTIVE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_03210,3210,ZONE_CASE_03210_EP_3210,EXHAUSTED_ZONE,3,57780,57789,1770914316848,1770914403031,10,15.9,14.897143,16.833469,0.0,19.051705,17.769976,41.577918,169.453065,3282.773216,13.319386,-34.1,-4.96,16.833469,0.0,0.0,0.0,1.39682,-0.251427,10,LIVE_ACTIVE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_03210,3210,ZONE_CASE_03210_EP_3210,EXHAUSTED_ZONE,4,57795,57803,1770914460175,1770914568591,9,15.9,14.897143,5.640064,0.0,18.932525,19.784788,12.249601,110.523199,2128.022523,9.648496,-34.1,-4.96,5.640064,0.0,0.0,0.0,-11.193405,2.014812,6,LIVE_ACTIVE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_03210,3210,ZONE_CASE_03210_EP_3210,EXHAUSTED_ZONE,5,57808,57818,1770914617522,1770914760372,11,15.9,14.897143,39.500165,0.0,19.217072,13.68997,177.968509,179.546329,3510.766142,14.731453,-34.1,-4.96,39.500165,0.0,0.0,0.0,33.860101,-6.094818,11,LIVE_ACTIVE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_03210,3210,ZONE_CASE_03210_EP_3210,EXHAUSTED_ZONE,6,57823,57847,1770914801423,1770915044065,25,15.9,14.897143,34.441675,0.0,19.148099,14.600498,154.896011,248.296736,4959.985033,18.55348,-34.1,-4.96,34.441675,0.0,0.0,0.0,-5.05849,0.910528,25,LIVE_ACTIVE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_03210,3210,ZONE_CASE_03210_EP_3210,EXHAUSTED_ZONE,7,57855,58131,1770915105427,1770918279001,277,15.9,14.897143,18.203013,0.0,19.044942,17.523458,26.19303,245.39601,5343.266712,24.706561,-34.1,-4.96,18.203013,0.0,0.0,0.0,-16.238662,2.92296,92,LIVE_ACTIVE,force_lull_segments,BREAKDOWN,True
2026-06-16T22:03:16+00:00,CASE_03211,3211,ZONE_CASE_03211_EP_3211,FATIGUE_ZONE,1,57760,57771,1770914162721,1770914246780,12,66.0,118.0,0.0,0.215686,11.267164,57.588235,86.573766,231.940921,2666.885005,17.979085,16.0,20.0,0.0,0.215686,16.0,20.0,0.0,2.588235,12,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03211,3211,ZONE_CASE_03211_EP_3211,FATIGUE_ZONE,2,57777,57849,1770914294859,1770915063375,73,66.0,118.0,0.0,1.745098,11.265314,75.941176,121.997692,255.558252,3027.123269,20.542342,16.0,20.0,0.0,1.745098,0.0,0.0,0.0,18.352941,73,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03211,3211,ZONE_CASE_03211_EP_3211,FATIGUE_ZONE,3,57855,58094,1770915105427,1770917665462,240,66.0,118.0,0.0,2.0,11.044404,79.0,0.0,250.341637,3123.676073,22.423375,16.0,20.0,0.0,2.0,0.0,0.0,0.0,3.058824,42,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03211,3211,ZONE_CASE_03211_EP_3211,FATIGUE_ZONE,4,58108,58542,1770917880481,1770925057159,435,66.0,118.0,0.0,2.0,11.096584,79.0,10.552248,192.146443,2368.823813,20.822407,16.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,20,LIVE_RECOVERY,force_lull_segments,GROWTH,True
2026-06-16T22:03:16+00:00,CASE_03213,3213,ZONE_CASE_03213_EP_3213,RIGID_ZONE,1,57869,57873,1770915214326,1770915217337,5,27.3,29.26,6.541897,0.0,17.677775,75.742459,337.400301,381.571817,8702.835066,33.951766,-7.7,-1.12,6.541897,0.0,-7.7,-1.12,6.541897,-1.177541,5,LIVE_ACTIVE,force_lull_segments,DAMAGE,True
2026-06-16T22:03:16+00:00,CASE_03226,3226,ZONE_CASE_03226_EP_3226,RIGID_ZONE,1,58112,58114,1770917902651,1770917936312,3,27.3,29.26,4.808106,0.0,13.473678,76.054541,213.009604,213.009604,3028.327077,16.654588,-7.7,-1.12,4.808106,0.0,-7.7,-1.12,4.808106,-0.865459,3,LIVE_ACTIVE,force_lull_segments,DAMAGE,True
2026-06-16T22:03:16+00:00,CASE_03228,3228,ZONE_CASE_03228_EP_3228,RIGID_ZONE,1,58163,58164,1770918833835,1770918834486,2,27.3,29.26,8.672496,0.0,17.554277,75.358951,209.038882,209.038882,3969.643136,27.500859,-7.7,-1.12,8.672496,0.0,-7.7,-1.12,8.672496,-1.561049,2,LIVE_ACTIVE,force_lull_segments,DAMAGE,True
2026-06-16T22:03:16+00:00,CASE_03229,3229,ZONE_CASE_03229_EP_3229,RIGID_ZONE,1,58165,58167,1770918840011,1770918851839,3,27.3,29.26,8.033466,0.0,16.616125,75.473976,144.069962,154.796941,2577.066278,16.367099,-7.7,-1.12,8.033466,0.0,-7.7,-1.12,8.033466,-1.446024,3,LIVE_ACTIVE,force_lull_segments,DAMAGE,True
2026-06-16T22:03:16+00:00,CASE_03230,3230,ZONE_CASE_03230_EP_3230,RIGID_ZONE,1,58176,58184,1770918950132,1770919033687,9,31.975,29.94,1.642152,0.0,15.332082,76.624413,233.770297,249.289636,4375.407539,27.422671,-3.025,-0.44,1.642152,0.0,-3.025,-0.44,1.642152,-0.295587,9,LIVE_ACTIVE,force_lull_segments,DAMAGE,True
2026-06-16T22:03:16+00:00,CASE_03230,3230,ZONE_CASE_03230_EP_3230,RIGID_ZONE,2,58189,58201,1770919109332,1770919243643,13,27.3,29.26,4.124095,0.0,15.415704,76.177663,185.399316,211.500514,3375.631951,14.025234,-7.7,-1.12,4.124095,0.0,-4.675,-0.68,2.481943,-0.44675,13,LIVE_ACTIVE,force_lull_segments,DAMAGE,True
2026-06-16T22:03:16+00:00,CASE_03232,3232,ZONE_CASE_03232_EP_3232,EXHAUSTED_ZONE,1,58170,58207,1770918901616,1770919330122,38,37.507921,18.040113,17.484303,0.0,19.148433,17.652825,192.960636,221.999857,5375.479683,33.059742,-12.492079,-1.81703,17.484303,0.0,-12.492079,-1.81703,17.484303,-3.147175,38,LIVE_ACTIVE,force_lull_segments,DAMAGE,True
2026-06-16T22:03:16+00:00,CASE_03232,3232,ZONE_CASE_03232_EP_3232,EXHAUSTED_ZONE,2,58213,58238,1770919416451,1770919795094,26,27.041584,16.517737,15.163788,0.0,18.877284,18.070518,80.562233,221.960592,4278.206517,18.256366,-22.958416,-3.339406,15.163788,0.0,-10.466337,-1.522376,-2.320515,0.417693,25,LIVE_ACTIVE,force_lull_segments,ABSORPTION,True
