case_id,zone_mechanical_state,structural_trajectory,trajectory_confidence,coh_label,pred_label,b12v2_outcome,correct,visit_count,breakdown_visit_count,damage_visit_count,growth_visit_count,health_last_visit,health_slope,omega_total,omega_max,visit_N_result,visit_N_omega,visit_N_health
CASE_04206,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,73.534653,5.261282,8994.195834,3137.587287,GROWTH,1307.904423,79.0
CASE_04207,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,2,2,0,17.92247,-0.70905,12178.058608,4278.018425,BREAKDOWN,2285.140709,13.566777
CASE_04209,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,4,0,4,0,16.24326,-1.538186,13867.613647,4511.325004,BREAKDOWN,4786.299574,20.501794
CASE_04210,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,4,0,3,0,17.263724,-1.324768,13920.299701,4535.260594,BREAKDOWN,4866.407008,18.053915
CASE_04211,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,4,0,4,0,14.823998,-1.331953,17988.155731,4787.975807,BREAKDOWN,5088.427244,19.84939
CASE_04215,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,76.861386,4.562376,10711.185666,3714.604661,GROWTH,1571.993732,79.0
CASE_04231,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,67.142245,3.686032,8709.400519,3028.735682,GROWTH,3152.017859,79.0
CASE_04238,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,70.245444,4.835348,12450.697015,4307.838722,GROWTH,4289.697673,75.36924
CASE_04254,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,76.647059,16.470588,6317.132817,3346.192738,GROWTH,1173.164118,79.0
CASE_04256,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,14.906048,-5.220716,8380.254668,4542.940966,BREAKDOWN,2929.021102,15.059464
CASE_04265,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,6,0,0,6,72.046637,3.082919,14003.718086,2815.329867,GROWTH,1068.890849,79.0
CASE_04266,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,6,0,0,6,66.956374,1.846345,15022.026397,3039.973372,GROWTH,2097.672396,71.628571
CASE_04272,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,72.176471,6.352941,8711.628103,3656.771582,GROWTH,3878.652689,79.0
CASE_04280,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,67.582524,4.427185,5272.532852,2638.096879,GROWTH,2658.719979,79.0
CASE_04281,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,66.428571,4.342857,5483.459039,2896.68829,GROWTH,2755.775973,79.0
CASE_04282,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,2,1,0,18.204539,-0.225226,9774.232192,4630.277249,BREAKDOWN,858.214261,19.043629
CASE_04284,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,2,0,18.699455,-1.050273,8631.860232,3613.138215,BREAKDOWN,3190.731003,17.990645
CASE_04286,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,2,1,0,15.181317,-1.365887,11941.000328,4209.714198,BREAKDOWN,4193.470166,17.177804
CASE_04294,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,6,3,2,0,13.057444,-1.391411,11961.26101,2501.103354,BREAKDOWN,2403.549939,14.667089
CASE_04305,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,69.940771,3.53483,3472.015911,1752.345947,GROWTH,1956.251157,78.81317
CASE_04307,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,17.42384,-2.075943,5370.083513,2730.408336,BREAKDOWN,3050.263418,11.502606
CASE_04315,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,68.521127,7.43662,2623.401692,1326.658734,GROWTH,363.246914,79.0
CASE_04323,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,68.942857,3.26515,7242.610429,2363.049639,GROWTH,2379.716363,79.0
CASE_04340,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,72.882353,4.941177,7526.77495,3891.816093,GROWTH,3760.163153,79.0
CASE_04341,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,74.621683,4.075506,9729.848222,3395.728275,GROWTH,641.562299,79.0
CASE_04343,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,7,2,3,0,17.765314,-0.361047,20124.268205,4551.624932,BREAKDOWN,174.051077,18.327839
CASE_04344,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,7,2,2,0,16.758913,-0.536221,24184.754973,5322.058843,BREAKDOWN,1019.783684,16.958624
CASE_04345,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,6,4,2,0,13.879585,-1.065711,46156.450643,11521.176856,BREAKDOWN,7552.749537,15.48733
CASE_04347,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,70.376848,3.351334,22541.718133,9640.78103,GROWTH,10243.437557,78.432378
CASE_04353,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,14.863231,-1.424183,20099.644943,11568.332586,BREAKDOWN,6342.567119,10.618563
CASE_04354,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,15.025882,-1.449556,19808.183328,11228.114697,BREAKDOWN,9721.762448,11.049477
CASE_04355,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,70.423782,6.099878,14171.695846,7727.352377,GROWTH,7632.593725,79.0
CASE_04388,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,67.432131,8.546417,11509.384953,6002.547719,GROWTH,3790.616158,79.0
CASE_04398,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,72.19505,5.182044,12241.61676,5682.905955,GROWTH,2963.360609,78.99844
CASE_04405,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,3,1,0,15.080232,-0.95965,13283.645315,3760.859472,BREAKDOWN,1649.578799,17.338317
CASE_04412,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,77.588235,4.718268,7046.414365,1873.581974,GROWTH,2090.410873,68.92
CASE_04413,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,5,1,4,0,17.457388,-0.828713,14934.346731,3769.347163,BREAKDOWN,4205.572268,16.442841
CASE_04414,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,71.871287,5.584158,6316.807315,3181.292882,GROWTH,3714.727118,79.0
CASE_04434,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,13.232949,-5.865592,8379.646317,4579.343116,BREAKDOWN,3418.65842,18.422706
CASE_04435,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,2,1,0,16.638679,-1.799367,6122.174054,3011.634586,BREAKDOWN,118.302687,19.071104
CASE_04452,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,67.642799,6.356929,3198.78431,1699.542222,GROWTH,1216.25448,79.0
CASE_04453,RECOVERED_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,101.029703,6.273099,8574.855483,4723.00449,GROWTH,3205.665766,116.0
CASE_04457,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,14.508043,-1.164257,4723.850962,2625.410608,BREAKDOWN,1552.646171,17.721544
CASE_04472,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,113.411765,6.516957,10785.571395,3823.253117,GROWTH,597.443387,116.0
CASE_04476,RECOVERED_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,98.981818,1.963636,3602.019227,3239.184202,GROWTH,3234.490341,116.0
CASE_04484,RECOVERED_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,110.502947,9.363341,6085.255996,3321.95692,GROWTH,3286.069102,116.0
CASE_04499,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,15.287553,-4.421643,7369.488331,3762.795109,BREAKDOWN,3138.735849,19.269804
CASE_04501,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,75.038835,7.115117,5841.471394,2040.217373,GROWTH,253.759177,79.0
CASE_04502,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,16.377231,-2.065128,6431.160784,2760.284131,BREAKDOWN,2525.114313,17.785738
CASE_04512,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,62.640937,6.928066,2076.383221,1484.846303,GROWTH,1527.470025,79.0
CASE_04517,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,69.213592,6.757281,2826.856321,1495.411011,GROWTH,1408.124217,79.0
CASE_04526,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,2,0,0,14.544706,-5.57777,6181.572104,3161.252462,BREAKDOWN,1300.26877,19.910289
CASE_04527,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,2,1,0,13.884928,-2.690584,7261.47827,3350.637827,BREAKDOWN,1610.454524,18.233137
CASE_04529,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,98.069307,4.752475,6788.381234,2576.75033,GROWTH,2637.831326,109.0
CASE_04530,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,4,0,4,0,16.086324,-1.404405,6765.696298,1726.520326,BREAKDOWN,1674.660827,18.123686
CASE_04531,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,2,1,0,14.666209,-2.762973,4904.856283,1657.924307,BREAKDOWN,1648.87912,16.390707
CASE_04558,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,1,2,0,18.50615,-0.440563,10366.355205,3597.455957,BREAKDOWN,3073.458725,12.459184
CASE_04559,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,4,0,2,0,19.387914,-0.530413,8761.821479,3397.072007,BREAKDOWN,3403.083174,15.973954
CASE_04605,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,HOLD,False,4,0,2,1,28.420749,0.754873,29767.034445,8416.802607,RECLAIM,875.663831,30.67458
CASE_04606,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,71.543689,4.215247,26755.350735,9934.756183,GROWTH,3959.493341,79.0
CASE_04607,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,69.752294,3.867403,23632.185294,8766.860722,GROWTH,4453.291365,79.0
CASE_04611,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,17.239284,-3.322923,13986.635882,11558.09323,BREAKDOWN,9164.361395,19.081897
CASE_04616,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,77.352941,18.246388,4446.724252,2304.343484,GROWTH,630.847633,79.0
CASE_04618,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,75.307692,17.76923,3542.720307,1984.754251,GROWTH,1201.456965,79.0
CASE_04620,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,75.737864,8.038835,4847.896672,1637.803764,GROWTH,355.115347,78.034339
CASE_04621,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,13.86099,-3.263549,12370.715146,4266.828404,BREAKDOWN,2850.772094,14.089885
CASE_04623,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,68.191831,6.018992,6123.399261,2544.612496,GROWTH,2279.430024,79.0
CASE_04629,EXHAUSTED_ZONE,STABLE,HIGH,STRONG,HOLD,FAIL,False,3,0,2,0,20.652163,0.197326,5020.937226,1966.594767,BREAKDOWN,2148.662352,19.0951
CASE_04688,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,71.470588,2.823529,2973.481296,2013.018293,GROWTH,1814.124934,79.0
CASE_04708,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,69.481903,5.161515,2784.421861,1395.476362,GROWTH,1361.788727,78.116976
CASE_04711,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,67.594059,6.899329,3975.193095,1998.305021,GROWTH,2039.584923,79.0
CASE_04718,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,16.541169,-2.433895,7983.890614,4093.564075,BREAKDOWN,4583.84153,13.127772
CASE_04721,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,HOLD,False,2,0,2,0,14.425963,-4.137177,7592.537389,4063.368974,RECLAIM,1515.071649,18.330028
CASE_04723,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,20.054623,0.363967,12177.645471,4733.801152,BREAKDOWN,2585.157257,18.144285
CASE_04728,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,67.235294,4.235294,5093.017131,1852.329304,GROWTH,1604.331496,77.436205
CASE_04751,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,19.029655,-0.787497,5514.792034,2827.519784,BREAKDOWN,3647.182311,12.86342
CASE_04762,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,76.669903,6.494803,8183.878801,2399.228162,GROWTH,1513.301366,79.0
CASE_04765,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,76.386139,6.891089,6435.680147,2299.172695,GROWTH,1969.756557,79.0
CASE_04777,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,2,1,0,16.198893,-0.48446,12540.343736,4552.541682,BREAKDOWN,4325.073566,19.818607
CASE_04781,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,20.058023,-0.229176,10219.693896,3653.412071,BREAKDOWN,3745.980139,17.564639
CASE_04782,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,70.529412,3.411765,5544.076284,2720.750812,GROWTH,3090.723388,78.553777
CASE_04800,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,16.791187,-3.424232,5207.264309,2712.532776,BREAKDOWN,2739.431474,14.436692
CASE_04809,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,0,0,13.903883,-6.818303,6163.776234,5120.830086,BREAKDOWN,4699.921715,15.179648
CASE_04818,EXHAUSTED_ZONE,STABLE,MEDIUM,MODERATE,HOLD,FAIL,False,2,0,2,0,25.039217,-0.187811,5145.328193,2590.373874,BREAKDOWN,2045.485339,26.99147
CASE_04819,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,67.705882,5.529411,4996.380636,2038.990505,GROWTH,3350.169515,79.0
CASE_04821,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,78.287129,4.622761,14865.410892,3989.223942,GROWTH,622.565709,79.0
CASE_04825,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,2,2,0,15.271245,-0.977427,18930.857664,5172.125465,BREAKDOWN,1916.16514,19.297955
CASE_04826,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,6,2,4,0,16.698288,-0.569894,56416.295568,10303.732237,BREAKDOWN,4024.276877,19.78273
CASE_04835,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,74.247525,9.029703,7162.53493,3536.660089,GROWTH,3319.053229,79.0
CASE_04836,RECOVERED_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,106.597992,4.14309,12410.276682,6373.04565,GROWTH,6435.547398,116.0
CASE_04837,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,15.554264,-1.361102,7777.003355,3984.033108,BREAKDOWN,4329.196124,19.586529
CASE_04840,EXHAUSTED_ZONE,DEGRADING,MEDIUM,MODERATE,FAIL,FAIL,True,2,0,2,0,19.492845,-1.072951,7542.216325,4031.141325,BREAKDOWN,4951.38889,19.459599
CASE_04842,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,19.070629,-0.762817,9052.681602,5528.972481,BREAKDOWN,1895.455771,19.293446
CASE_04845,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,1,3,0,14.301371,-1.982091,13225.00127,3599.370259,BREAKDOWN,2583.152243,19.592095
CASE_04854,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,73.873236,12.206569,3642.660148,1895.794592,GROWTH,622.008777,79.0
CASE_04855,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,68.972547,3.633136,5796.084829,2191.228875,GROWTH,1782.192128,79.0
CASE_04856,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,64.936748,2.91132,6750.592665,2219.295758,GROWTH,1805.01997,79.0
CASE_04867,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,4,0,0,17.691554,0.3163,22410.521746,7119.574307,BREAKDOWN,147.621119,19.66648
CASE_04869,RECOVERED_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,6,0,0,6,106.623762,3.769539,37843.647724,9616.295053,GROWTH,2774.769949,109.0
CASE_04871,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,5,0,3,0,17.901263,-0.582138,20421.81855,5357.335143,BREAKDOWN,5975.947402,12.74116
CASE_04877,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,2,1,0,14.464194,-2.271993,10277.619903,3532.269217,BREAKDOWN,3441.281441,19.619552
CASE_04894,ELASTIC_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,67.84146,5.364511,3374.84445,1996.744921,GROWTH,1825.923129,79.0
CASE_04895,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,66.652329,0.82851,3611.535342,1880.999026,GROWTH,1905.627149,79.0
CASE_04899,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,75.483135,5.051871,9279.996865,3333.924183,GROWTH,1153.862734,79.0
CASE_04908,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,4,0,0,4,72.482679,3.796905,12102.349633,3711.922739,GROWTH,3102.373922,79.0
CASE_04916,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,17.471985,-1.067873,6954.139593,2936.352248,BREAKDOWN,3028.293796,17.05096
CASE_04924,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,19.027487,-0.593126,5455.113498,2739.311454,BREAKDOWN,1856.19637,16.286422
CASE_04927,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,75.603774,3.92912,2504.284745,1741.795476,GROWTH,606.545883,79.0
CASE_04938,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,78.524752,6.105428,4148.046903,1630.840567,GROWTH,110.875419,79.0
CASE_04942,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,2,1,0,18.45448,-0.345682,6942.690469,2379.795862,BREAKDOWN,838.035434,20.005828
CASE_04949,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,13.948679,-3.180733,7972.07119,2837.664374,BREAKDOWN,1675.575657,15.5675
CASE_04975,ELASTIC_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,72.668142,7.493588,4264.476028,2221.697151,GROWTH,1870.023112,79.0
CASE_04981,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,70.433853,7.603719,6776.497401,2768.426045,GROWTH,2042.969217,79.0
CASE_04985,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,2,1,0,18.837729,-0.597904,7798.926754,3615.891932,BREAKDOWN,1067.6217,17.532784
CASE_04989,RECOVERED_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,108.584013,3.430167,7542.964883,3780.198683,GROWTH,3938.598503,116.0
CASE_04991,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,63.756418,4.378209,7015.268321,2463.830163,GROWTH,2547.144078,79.0
CASE_05002,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,17.528176,-1.791424,6640.276661,3369.485228,BREAKDOWN,4051.835373,11.020255
CASE_05018,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,1,0,14.421359,-3.189321,9878.098838,3787.183239,BREAKDOWN,2505.853596,18.89451
CASE_05019,EXHAUSTED_ZONE,TERMINAL,MEDIUM,MODERATE,FAIL,FAIL,True,2,1,1,0,15.21294,-4.72796,8359.042757,4545.554069,BREAKDOWN,3095.223231,18.740616
CASE_05024,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,1,3,0,16.399029,-1.379787,7743.146581,3353.943362,BREAKDOWN,3713.516425,17.624281
CASE_05031,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,HOLD,False,3,0,3,0,23.066725,-1.091472,8150.309044,2778.823201,RECLAIM,2673.179091,30.406615
CASE_05033,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,1,1,24.533006,-0.481172,8649.983178,2950.524846,BREAKDOWN,2894.66393,30.67458
CASE_05044,ELASTIC_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,74.796268,10.916441,4168.102554,2264.930291,GROWTH,1767.979429,79.0
CASE_05051,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,3,0,12.951906,-3.440055,23130.143759,8979.07942,BREAKDOWN,8882.607809,16.787179
CASE_05052,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,3,0,14.123665,-2.488973,19798.951255,7590.03332,BREAKDOWN,4916.31323,17.087635
CASE_05053,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,5,0,5,0,12.342418,-2.119929,41895.585506,9730.804676,BREAKDOWN,9686.754222,19.419553
CASE_05058,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,69.1293,7.06465,8158.000468,3902.306867,GROWTH,3442.227444,76.456727
CASE_05064,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,75.166421,3.596517,13194.298869,3120.069719,GROWTH,2056.18221,76.083603
CASE_05065,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,5,0,0,5,75.558926,4.687454,13829.115196,3074.303123,GROWTH,3420.527783,77.12848
CASE_05067,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,2,2,0,12.582648,-2.4071,10994.933487,2862.110806,BREAKDOWN,3798.384279,19.54684
CASE_05074,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,2,1,0,17.046238,-1.497477,8013.871819,3695.149047,BREAKDOWN,3630.453547,19.574157
CASE_05083,FATIGUE_ZONE,STRENGTHENING,HIGH,STRONG,HOLD,HOLD,True,3,0,0,3,67.572086,3.05769,4499.222461,2049.437424,GROWTH,1919.749518,79.0
CASE_05085,EXHAUSTED_ZONE,DEGRADING,HIGH,STRONG,FAIL,FAIL,True,3,0,2,0,16.621065,-2.089468,9646.245461,4598.781112,BREAKDOWN,5522.7446,13.768951
CASE_05086,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,4,2,2,0,14.800759,-2.076497,14392.439264,4726.037578,BREAKDOWN,3869.864424,18.659408
CASE_05091,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,2,1,0,15.250806,-2.533332,9949.763336,3903.901519,BREAKDOWN,1094.449553,19.570323
CASE_05096,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,1,2,0,17.130598,-1.763304,8461.059687,3929.101426,BREAKDOWN,1671.672417,18.546518
CASE_05099,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,74.99669,6.820219,3294.892284,1660.019626,GROWTH,1022.544467,79.0
CASE_05113,EXHAUSTED_ZONE,TERMINAL,HIGH,STRONG,FAIL,FAIL,True,3,3,0,0,14.662851,-2.337125,7038.120581,3847.768962,BREAKDOWN,1681.207874,17.857357
CASE_05116,FATIGUE_ZONE,STRENGTHENING,MEDIUM,MODERATE,HOLD,HOLD,True,2,0,0,2,65.518827,2.537014,2747.717472,1629.228839,GROWTH,1654.934693,77.783922
