close,volume,delta,velocity,rvi,adaptive_window,price_zone,volume_zone,delta_zone,velocity_zone,renko_direction,renko_event,renko_bricks
80317.9,1.36681,1.19849,0.19562186918563046,0,20,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80315.56,17.946,-17.91316,9.009036144578314,0,20,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80314.0,9.61445,-8.251990000000001,1.0714866822690292,1.1379368000390455,50,TRANSITION_ZONE,EXTREME_HIGH_ZONE,EXTREME_LOW_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80310.0,8.65314,-8.65314,721.095,0,20,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80300.0,1.6963599999999999,-1.69516,16.63098039215686,8.259205244959603,10,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,EXTREME_HIGH_ZONE,DOWN,CONTINUATION,2
80300.01,1.59521,-1.5940100000000001,15.794158415841583,0,20,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,CONTINUATION,1
80300.0,7.612240000000001,-7.58026,7612.240000000001,0,10,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,EXTREME_HIGH_ZONE,DOWN,COMPRESSION,0
80305.81,6.80046,-6.76236,6800.46,0,10,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,TRANSITION_ZONE,DOWN,COMPRESSION,0
80300.0,23.79758,-23.28204,6.564849655172414,0,50,TRANSITION_ZONE,HIGH_STATISTICAL_ZONE,LOW_STATISTICAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80303.94,3.7484200000000003,-1.47094,4.230722347629797,0,50,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80310.02,15.50418,-14.324959999999999,3.3508061378863196,1.744319944868596,10,TRANSITION_ZONE,HIGH_STATISTICAL_ZONE,LOW_STATISTICAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80316.92,2.15156,-0.55824,2.267186512118019,0.0020915404558324462,50,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80305.98,3.2012,-3.2012,28.582142857142856,0.02631854708573488,50,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80300.0,42.41621,-42.31265,684.1324193548387,0.602879393147128,50,TRANSITION_ZONE,EXTREME_HIGH_ZONE,EXTREME_LOW_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80299.81,19.34741,-18.92025,18.064808590102707,5.664731338141155,10,TRANSITION_ZONE,HIGH_STATISTICAL_ZONE,LOW_STATISTICAL_ZONE,HIGH_STATISTICAL_ZONE,DOWN,COMPRESSION,0
80291.29,5.92347,-5.92347,1480.8675,1.193823842309898,20,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,CONTINUATION,1
80291.88,7.01591,-6.73723,92.3146052631579,0.07402863939118122,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80278.26,3.4818700000000002,-3.38855,42.46182926829268,6.861612461970074,10,LOW_STATISTICAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,EXTREME_HIGH_ZONE,DOWN,CONTINUATION,2
80279.25,5.04429,-5.04429,2522.145,1.7672777694649449,10,LOW_STATISTICAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,CONTINUATION,2
80259.78,4.956860000000001,-4.94252,42.73155172413794,0.029878571156264605,50,EXTREME_LOW_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,CONTINUATION,1
80261.25,4.42214,-4.419,4422.139999999999,2.5336004980896023,10,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,HIGH_STATISTICAL_ZONE,DOWN,COMPRESSION,0
